dt_record	Number_of_CH	Image_Size	MAX_Image_Intensity	ImageMeanValue	TimeExp	SunArea	SunMeanIntensity	SunMinIntensity	SunMaxIntensity	SunVarIntensity	SunArea_rel	SunArea_km	Part_of_Mean_Inten	CH_Intensity_threshold	Size_Of_Region	Latitude_Size_Of_Region	RegionShiftX	RegionShiftY	Total_Nubmers_of_CH	Threshold_for_CH_Area_Rate	Threshold_for_CH_Area	CarLon	CHArea	CHMeanIntensity	CHMinIntensity	CHMaxIntensity	CHVarIntensity	LocationMaxHistCH	CHPerimeter	CHCentroidLat	CHCentroidLon	Min_Lat	Max_Lat	Min_Lon	Max_Lon	Inclination	CorrectAlongLat	CorrectAlongLon	RightSideCHMaxInt	LeftSideCHMaxInt	AboveCHMaxInt	BelowCHMaxInt	RightSideCHMeanInt	LeftSideCHMeanInt	AboveCHMeanInt	BelowCHMeanInt	Numbers_of_CH	Total_Area_CH	Relative_CH_Area	Total_CorrectSphereArea_CH	Relative_CH_CorrectSphereArea	fitsname
2014-11-19T07:00:06	0	1024	11554	340,25	2	514328	38,1	5	255	1292,41			0,25	9	85	85	0	0	119	0,4	2057																										0	0	0	0	0	
2014-11-19T08:00:06	0	1024	10941	340,58	2	514344	38,11	6	255	1290,6			0,25	9	85	85	0	0	108	0,4	2057																										0	0	0	0	0	
2014-11-19T09:00:06	0	1024	11562	342,04	2	514384	38,22	6	255	1300,06			0,25	9	85	85	0	0	104	0,4	2058																										0	0	0	0	0	
2014-11-19T10:00:06	0	1024	10541	342,98	2	514440	38,31	5	255	1306,61			0,25	9	85	85	0	0	107	0,4	2058																										0	0	0	0	0	
2014-11-19T11:00:06	0	1024	11077	342,02	2	514528	38,34	5	255	1307,52			0,25	9	85	85	0	0	110	0,4	2058																										0	0	0	0	0	
2014-11-19T12:00:06	0	1024	11955	341,72	2	514560	38,38	5	255	1318,11			0,25	9	85	85	0	0	91	0,4	2058																										0	0	0	0	0	
2014-11-19T13:00:06	0	1024	13006	341,61	2	514672	38,43	6	255	1304,03			0,25	9	85	85	0	0	107	0,4	2059																										0	0	0	0	0	
2014-11-19T14:00:06	0	1024	15394	342,08	2	514713	38,43	6	255	1317,11			0,25	9	85	85	0	0	86	0,4	2059	251	2267	8,06	6	11	0,77	8	599,96	-38	-1	-44	-32	-7	6	21	1,04	1,29	32	48	28	69	16	34	14	20	1	2267	0,44	3052	0,3	
2014-11-19T15:00:06	0	1024	15919	342,3	2	514744	38,36	6	255	1302,95			0,25	9	85	85	0	0	88	0,4	2059																										0	0	0	0	0	
2014-11-19T16:00:06	0	1024	16075	343,15	2	514824	38,51	6	255	1324,72			0,25	9	85	85	0	0	84	0,4	2059																										0	0	0	0	0	
2014-11-19T17:00:06	0	1024	16290	343,63	2	514832	38,76	6	255	1354,35			0,25	9	85	85	0	0	76	0,4	2059																										0	0	0	0	0	
2014-11-19T18:00:06	0	1024	16055	342,35	2	514848	38,76	6	255	1346,96			0,25	9	85	85	0	0	84	0,4	2059																										0	0	0	0	0	
2014-11-19T19:00:06	0	1024	16383	342,46	2	514856	38,82	6	255	1338,18			0,25	9	85	85	0	0	81	0,4	2059																										0	0	0	0	0	
2014-11-19T20:00:06	0	1024	16383	343,36	2	514840	38,76	5	255	1324,39			0,25	9	85	85	0	0	65	0,4	2059																										0	0	0	0	0	
2014-11-19T21:00:30	0	1024	16383	344,46	2	514824	38,77	5	255	1313,41			0,25	9	85	85	0	0	69	0,4	2059																										0	0	0	0	0	
2014-11-19T22:00:06	0	1024	16161	346,19	2	514824	39,04	5	255	1329,12			0,25	9	85	85	0	0	73	0,4	2059																										0	0	0	0	0	
2014-11-19T23:00:06	0	1024	16031	346,55	2	514760	38,97	5	255	1323,29			0,25	9	85	85	0	0	71	0,4	2059																										0	0	0	0	0	
2014-11-20T00:00:06	0	1024	15986	347,65	2	514728	39,02	6	255	1326,46			0,25	9	85	85	0	0	84	0,4	2059																										0	0	0	0	0	
2014-11-20T01:00:06	0	1024	16352	347,83	2	514688	39,1	5	255	1336,76			0,25	9	85	85	0	0	68	0,4	2059																										0	0	0	0	0	
2014-11-20T01:03:06	0	1024	16272	347,76	2	514688	39,07	6	255	1334,82			0,25	9	85	85	0	0	80	0,4	2059																										0	0	0	0	0	
2014-11-20T02:00:06	0	1024	16251	346,86	2	514640	39,23	5	255	1319,83			0,25	9	85	85	0	0	77	0,4	2059																										0	0	0	0	0	
2014-11-20T03:00:06	0	1024	16383	346,93	2	514568	39,06	6	255	1329,5			0,25	9	85	85	0	0	82	0,4	2058	244	2263	8,55	6	14	0,76	9	531,51	-47	-52	-62	-39	-61	-62	98	1,14	2,32	73	73	45	24	11	14	24	9	1	2263	0,44	5960	0,58	
2014-11-20T04:00:06	0	1024	15949	346,33	2	514544	39,02	5	255	1334,15			0,25	9	85	85	0	0	86	0,4	2058	243	2389	8,57	6	17	0,91	9	414,66	-48	-52	-59	-39	-69	-52	90	1,33	2,32	19	60	46	40	8	20	24	13	1	2389	0,46	7378	0,72	
2014-11-20T05:00:06	0	1024	15708	344,96	2	514544	38,8	5	255	1322,49			0,25	9	85	85	0	0	88	0,4	2058	243	2895	8,42	6	29	1,49	9	494,4	-48	-51	-62	-39	-68	-35	28	2,21	2,3	24	55	44	22	14	18	25	9	1	2895	0,56	14708	1,43	
2014-11-20T06:00:06	1	1024	15615	345,19	2	514544	38,9	5	255	1341,32			0,25	9	85	85	0	0	72	0,4	2058	242	2079	7,49	5	10	1,16	7	393,73	20	-16	16	24	-23	-8	-13	1,06	1,09	64	30	51	45	17	14	30	19	2	4967	0,97	16906	1,65	
2014-11-20T07:00:08	0	1024	16383	176,73	1,02	514544	39,05	5	255	1340,59			0,25	9	85	85	0	0	101	0,4	2058	242	3195	8,35	6	20	0,95	9	543,51	-48	-50	-62	-39	-69	-33	25	2,12	2,31	31	48	44	31	14	18	24	10	1	3195	0,62	15634	1,52	
2014-11-20T08:00:08	1	1024	15027	169,52	0,98	514560	39,12	5	255	1358,06			0,25	9	85	85	0	0	108	0,4	2058	241	2144	7,67	5	10	1,02	7	424,01	20	-15	16	24	-22	-7	-10	1,05	1,08	66	29	49	33	15	13	27	18	2	5535	1,08	18802	1,83	
2014-11-20T09:00:06	1	1024	15677	347,66	2	514640	39,3	5	255	1384,48			0,25	9	85	85	0	0	97	0,4	2059	240	2321	7,61	5	11	1,11	7	454,11	19	-15	16	24	-25	-7	-9	1,05	1,09	74	36	48	34	16	18	27	18	2	5701	1,11	18747	1,83	
2014-11-20T10:00:06	0	1024	16372	350,08	2	514688	39,97	5	255	1406,77			0,25	9	85	85	0	0	95	0,4	2059	240	3615	8,41	6	20	1,69	9	530,48	-48	-48	-62	-38	-65	-31	29	2,04	2,28	29	67	43	36	13	18	23	13	1	3615	0,7	16869	1,64	
2014-11-20T11:00:06	1	1024	14129	349,7	2	514728	39,77	5	255	1419,6			0,25	9	85	85	0	0	103	0,4	2059	239	3941	7,85	5	12	1,1	8	939,58	21	-22	16	28	-39	-6	-9	1,11	1,16	56	26	38	116	21	18	24	35	2	8268	1,61	22416	2,18	
2014-11-20T12:00:06	0	1024	14521	349,15	2	514824	39,72	5	255	1411,67			0,25	9	85	85	0	0	95	0,4	2059	239	4822	8,22	6	23	1,79	8	688,95	-48	-46	-64	-38	-66	-30	12	1,79	2,13	30	62	35	36	13	17	21	12	1	4822	0,94	18437	1,8	
2014-11-20T13:00:06	1	1024	13679	349,68	2	514856	39,79	6	255	1417,59			0,25	9	85	85	0	0	96	0,4	2059	238	2192	7,86	6	12	1,06	8	414,52	19	-13	16	23	-21	-5	-9	1,04	1,07	106	34	41	34	15	18	26	19	2	7444	1,45	23344	2,27	
2014-11-20T14:00:06	0	1024	13156	349	2	514912	39,76	5	255	1413,24			0,25	9	85	85	0	0	96	0,4	2060	238	5663	8,48	6	81	5,62	8	751,48	-47	-43	-64	-34	-69	-24	32	1,91	2,09	23	56	28	50	15	24	14	14	1	5663	1,1	22674	2,21	
2014-11-20T16:39:06	0	1024	14062	345,4	2	515016	39,58	5	255	1400,92			0,25	9	85	85	0	0	121	0,4	2060	236	6537	8,12	6	19	1,92	8	871,06	-48	-42	-67	-33	-82	-20	32	2,09	2,31	35	141	38	44	18	40	14	11	1	6537	1,27	31568	3,07	
2014-11-20T17:00:06	1	1024	14158	344,97	2	515048	39,47	5	255	1394,18			0,25	9	85	85	0	0	120	0,4	2060	236	2161	7,67	5	11	0,96	7	456,01	20	-11	16	23	-18	-3	-7	1,02	1,06	53	39	45	36	14	18	25	18	2	9633	1,87	35986	3,5	
2014-11-20T18:00:06	0	1024	13643	346,79	2	515056	39,67	5	255	1443,84			0,25	9	85	85	0	0	130	0,4	2060	235	7435	8,16	5	26	2,91	8	825,56	-47	-41	-67	-33	-80	-19	30	2,02	2,31	32	128	36	43	18	40	14	11	1	7435	1,44	34763	3,39	
2014-11-20T19:00:06	0	1024	13061	345,73	2	515056	39,56	5	255	1450,29			0,25	9	85	85	0	0	139	0,4	2060	235	8637	8,09	5	23	2,22	8	1153,65	-47	-38	-68	-33	-83	-21	12	1,96	2,34	23	146	32	33	14	49	14	12	1	8637	1,68	39776	3,87	
2014-11-20T20:00:06	0	1024	15460	344,67	2	515056	39,49	5	255	1447,55			0,25	9	85	85	0	0	106	0,4	2060	234	8975	7,99	5	27	2,56	8	1153,21	-47	-37	-68	-32	-81	-18	28	1,99	2,3	31	137	29	38	18	50	14	13	1	8975	1,74	41221	4,01	
2014-11-20T21:00:30	1	1024	16150	341,01	2	515040	39,18	5	255	1407,68			0,25	9	85	85	0	0	133	0,4	2060	234	2116	7,34	5	13	1,19	7	413,04	20	-8	16	24	-15	0	-18	1,02	1,05	52	36	38	39	15	16	23	19	2	10470	2,03	40746	3,97	
2014-11-20T22:00:06	1	1024	13884	337,86	2	515000	38,99	5	255	1382,13			0,25	9	85	85	0	0	108	0,4	2060	233	3647	7,77	5	15	1,21	9	848,29	21	-14	16	26	-31	1	-11	1,06	1,08	52	25	34	44	19	14	21	29	2	11588	2,25	33975	3,31	
2014-11-20T23:00:06	1	1024	13914	335,86	2	514976	38,72	5	255	1368,57			0,25	9	85	85	0	0	121	0,4	2060	233	4441	7,75	5	13	1,3	9	1098,2	21	-15	16	27	-34	2	-14	1,08	1,08	47	29	33	39	20	18	21	28	2	14295	2,78	48236	4,7	
2014-11-21T00:00:18	1	1024	11561	335,89	2	514928	38,8	5	255	1385,62			0,25	9	85	85	0	0	102	0,4	2060	232	2157	7,36	5	10	1,26	7	403	20	-6	16	24	-16	2	-16	1,02	1,04	46	35	35	39	15	17	23	19	2	11838	2,3	39012	3,8	
2014-11-21T01:00:06	1	1024	16383	335,93	2	514872	38,96	5	255	1394,95			0,25	9	85	85	0	0	118	0,4	2059	232	3876	7,79	5	11	1,17	9	874,92	21	-12	16	27	-30	3	-17	1,06	1,08	50	24	34	39	19	15	23	26	2	13203	2,56	37562	3,66	
2014-11-21T02:00:06	2	1024	14993	335,72	2	514832	38,65	5	255	1416,62			0,25	9	85	85	0	0	102	0,4	2059	231	2473	8,05	5	12	1,05	9	526,88	23	-24	18	28	-32	-14	-2	1,09	1,05	32	30	114	33	12	17	30	15	3	15561	3,02	49472	4,82	
2014-11-21T03:00:06	1	1024	10782	334,94	2	514824	38,63	5	255	1430,63			0,25	9	85	85	0	0	145	0,4	2059	231	5265	7,6	5	17	1,71	9	1058,98	22	-14	16	28	-32	4	-11	1,06	1,07	57	29	34	58	21	17	23	23	2	16044	3,12	50240	4,89	
2014-11-21T04:00:06	1	1024	11847	335,1	2	514816	38,69	5	255	1435,47			0,25	9	85	85	0	0	124	0,4	2059	230	5242	7,63	5	21	1,65	9	952,71	22	-14	16	28	-31	4	-10	1,05	1,07	47	27	35	50	21	16	22	22	2	16291	3,16	48621	4,74	
2014-11-21T05:00:30	1	1024	14963	335,61	2	514784	38,83	5	255	1471,77			0,25	9	85	85	0	0	130	0,4	2059	229	5162	7,61	5	13	1,48	9	966,66	22	-13	16	27	-31	5	-16	1,06	1,07	51	28	35	87	21	17	22	25	2	17118	3,33	44078	4,29	
2014-11-21T06:00:06	1	1024	12117	333,63	2	514784	38,61	5	255	1443,04			0,25	9	85	85	0	0	119	0,4	2059	229	5118	7,47	5	11	1,38	8	1025,58	21	-12	16	27	-31	7	-13	1,05	1,06	52	26	31	73	25	17	20	24	2	16348	3,18	40931	3,99	
2014-11-21T07:00:06	1	1024	11966	333,9	2	514800	38,67	4	255	1441,72			0,25	9	85	85	0	0	122	0,4	2059	228	5189	7,62	5	21	1,57	9	989,38	21	-11	16	27	-29	8	-8	1,04	1,04	56	28	30	136	27	17	21	30	2	17406	3,38	43574	4,25	
2014-11-21T08:00:06	1	1024	15188	333,12	2	514824	38,68	5	255	1438,11			0,25	9	85	85	0	0	130	0,4	2059	228	5070	7,56	5	11	1,54	9	974,86	21	-10	16	27	-29	8	-12	1,04	1,04	48	26	30	114	24	17	21	30	2	17431	3,39	43125	4,2	
2014-11-21T09:00:06	1	1024	13595	332,19	2	514832	38,64	4	255	1438,94			0,25	9	85	85	0	0	136	0,4	2059	227	4809	7,66	5	14	1,53	9	1133,41	21	-9	16	27	-28	8	-8	1,04	1,04	43	27	33	85	22	16	21	27	2	17369	3,37	42792	4,17	
2014-11-21T10:00:06	1	1024	11865	331,13	2	514888	38,47	4	255	1419,59			0,25	9	85	85	0	0	121	0,4	2060	227	4868	7,68	5	11	1,43	9	1077,57	21	-9	16	27	-27	9	-9	1,03	1,05	44	28	34	97	23	16	21	29	2	17861	3,47	44641	4,35	
2014-11-21T11:00:06	1	1024	11531	333	2	514944	38,79	4	255	1447,26			0,25	9	85	85	0	0	162	0,4	2060	226	5110	7,63	5	11	1,32	8	1068,74	21	-8	16	28	-27	9	-8	1,03	1,04	44	27	44	112	22	16	22	30	2	18047	3,5	45375	4,42	
2014-11-21T12:00:06	1	1024	14290	334,29	2	514992	38,9	4	255	1476,25			0,25	9	85	85	0	0	173	0,4	2060	226	5294	7,64	5	11	1,45	9	1007,48	21	-8	16	27	-27	10	-14	1,04	1,05	41	36	39	190	21	17	22	32	2	19456	3,78	48920	4,76	
2014-11-21T13:00:06	1	1024	13032	334,49	2	515056	38,82	4	255	1473,05			0,25	9	85	85	0	0	156	0,4	2060	225	5338	7,68	5	13	1,72	9	923,06	22	-8	16	28	-26	9	-9	1,03	1,04	55	27	43	159	21	17	22	34	2	20586	4	46558	4,53	
2014-11-21T14:00:06	1	1024	13410	336,54	2	515128	38,86	4	255	1490,92			0,25	9	85	85	0	0	165	0,4	2061	224	5602	7,76	5	13	1,55	9	1015,53	21	-7	16	28	-26	11	-7	1,03	1,04	48	24	35	161	23	17	21	33	2	21539	4,18	48207	4,69	
2014-11-21T15:00:30	1	1024	13791	335,68	2	515168	38,88	4	255	1476,38			0,25	9	85	85	0	0	158	0,4	2061	224	5518	7,78	5	13	1,53	9	1050,4	22	-6	16	28	-25	12	-12	1,03	1,04	44	31	38	158	24	18	21	32	2	21513	4,18	48923	4,76	
2014-11-21T16:00:06	1	1024	11764	334,35	2	515216	38,8	4	255	1474,87			0,25	9	85	85	0	0	148	0,4	2061	223	5621	7,56	5	12	1,46	8	998,6	21	-5	16	27	-24	13	-13	1,03	1,04	51	27	40	164	24	18	21	33	2	22018	4,27	59799	5,82	
2014-11-21T17:00:06	1	1024	13179	334,03	2	515232	38,89	4	255	1486,45			0,25	9	85	85	0	0	144	0,4	2061	223	5916	7,57	5	12	1,46	9	1102,3	21	-5	15	28	-23	13	-5	1,02	1,04	44	45	50	154	24	18	21	37	2	22341	4,34	61739	6,01	
2014-11-21T18:00:06	1	1024	14285	334,9	2	515248	39	4	255	1492,23			0,25	9	85	85	0	0	150	0,4	2061	222	6073	7,54	5	11	1,45	9	1215,29	22	-5	15	28	-24	13	-16	1,03	1,04	47	46	32	180	22	17	21	41	2	22423	4,35	59776	5,82	
2014-11-21T19:00:06	1	1024	11836	333,65	2	515248	38,8	4	255	1483,27			0,25	9	85	85	0	0	146	0,4	2061	222	6281	7,43	4	13	1,55	8	1233,98	22	-5	15	28	-23	14	-8	1,02	1,04	53	43	37	139	25	19	21	40	2	23802	4,62	65895	6,41	
2014-11-21T20:00:06	1	1024	15252	333,23	2	515248	38,65	4	255	1486,18			0,25	9	85	85	0	0	159	0,4	2061	221	6363	7,38	4	13	1,5	7	1180,96	22	-4	16	28	-22	15	-8	1,02	1,03	44	40	42	120	23	19	21	41	2	24173	4,69	56266	5,48	
2014-11-21T21:00:30	1	1024	13086	330,26	2	515232	38,45	4	255	1469,52			0,25	9	85	85	0	0	143	0,4	2061	221	6504	7,38	4	13	1,54	7	1209,15	22	-4	16	28	-22	16	-6	1,02	1,02	74	43	40	156	26	19	22	42	2	24900	4,83	57119	5,56	
2014-11-21T22:00:06	1	1024	13838	330,15	2	515216	38,48	4	255	1470,81			0,25	9	85	85	0	0	160	0,4	2061	220	6304	7,4	4	14	1,56	7	1018,7	22	-3	16	28	-21	16	-8	1,02	1,02	66	41	48	140	24	20	21	40	2	24405	4,74	58645	5,71	
2014-11-21T23:00:06	1	1024	14047	330,19	2	515168	38,37	4	255	1459,44			0,25	9	85	85	0	0	137	0,4	2061	220	6101	7,33	4	14	1,6	7	998,9	22	-3	16	28	-20	16	-7	1,02	1,02	52	36	54	110	25	20	20	38	2	24217	4,7	59007	5,74	
2014-11-22T00:00:06	1	1024	12405	330,47	2	515152	38,39	4	255	1450,43			0,25	9	85	85	0	0	164	0,4	2061	219	6240	7,5	4	13	1,64	9	1059,87	22	-2	16	28	-20	16	-6	1,02	1,02	48	34	53	150	24	19	21	36	2	24489	4,75	60067	5,85	
2014-11-22T01:00:09	2	1024	14458	47,19	0,28	515096	39,38	5	255	1469,49			0,25	9	85	85	0	0	264	0,4	2060	218	2153	8	5	11	0,9	8	626,47	23	-10	20	28	-18	-1	-10	1,03	1,09	29	28	34	28	11	16	23	15	3	13434	2,61	43146	4,2	
2014-11-22T02:03:06	1	1024	11345	332,61	2	515048	38,34	4	255	1470,92			0,25	9	85	85	0	0	140	0,4	2060	218	6137	7,46	4	15	1,65	8	1059,47	22	-1	16	28	-19	18	-7	1,02	1,02	50	29	85	255	24	18	23	38	2	24331	4,72	64122	6,24	
2014-11-22T03:00:06	1	1024	11065	332,67	2	515000	38,42	4	255	1516,4			0,25	9	85	85	0	0	133	0,4	2060	217	6132	7,47	4	12	1,59	8	1182,66	22	0	16	28	-19	20	-14	1,02	1,02	64	28	81	63	32	18	22	32	2	24430	4,74	59732	5,82	
2014-11-22T04:00:09	1	1024	6623	66,35	0,4	514992	39,8	5	255	1547,99			0,25	9	85	85	0	0	204	0,4	2060	217	2175	11,95	7	89	14,37	10	433,67	-50	-15	-57	-44	-25	-6	7	1,1	1,71	22	64	146	23	11	10	11	9	2	11065	2,15	35700	3,48	
2014-11-22T05:00:06	1	1024	14987	336,7	2	514976	38,92	4	255	1617,35			0,25	9	85	85	0	0	163	0,4	2060	216	5780	7,47	4	17	1,61	8	1089,27	22	1	16	28	-17	19	-15	1,02	1,02	51	34	91	83	25	19	24	31	2	24189	4,7	55081	5,36	
2014-11-22T06:00:06	1	1024	15188	336,23	2	514976	38,97	4	255	1627,51			0,25	9	85	85	0	0	172	0,4	2060	216	6049	7,44	4	17	1,72	9	1239,78	22	1	16	28	-18	19	-18	1,02	1,02	52	34	79	98	25	16	24	34	2	24180	4,7	48932	4,77	
2014-11-22T07:00:06	1	1024	9896	335,33	2	514992	38,81	4	255	1609,48			0,25	9	85	85	0	0	164	0,4	2060	215	5972	7,32	5	15	1,58	8	1185,45	22	2	16	28	-17	20	-17	1,02	1,02	44	34	95	97	24	17	24	34	2	24230	4,7	49256	4,8	
2014-11-22T08:00:06	1	1024	15254	335,49	2	515000	38,86	4	255	1625,63			0,25	9	85	85	0	0	172	0,4	2060	215	6419	7,39	5	12	1,6	8	1273,53	22	2	15	28	-17	21	-15	1,02	1,01	52	30	106	93	25	17	23	36	2	25206	4,89	50429	4,91	
2014-11-22T09:00:06	2	1024	9644	335,46	2	515048	38,96	4	255	1651,66			0,25	9	85	85	0	0	184	0,4	2060	214	2864	7,36	5	14	1,46	8	420,9	20	12	15	25	4	21	-15	1,01	1	45	27	36	37	22	12	23	16	3	25578	4,97	46754	4,55	
2014-11-22T10:00:06	2	1024	14422	335,26	2	515096	38,86	4	255	1641,97			0,25	9	85	85	0	0	180	0,4	2060	213	3046	7,26	5	16	1,68	7	495,57	20	13	15	25	4	22	-12	1,02	1	48	26	35	31	24	13	24	15	3	25998	5,05	51645	5,03	
2014-11-22T11:00:06	2	1024	13657	335,53	2	515160	38,86	4	255	1631,61			0,25	9	85	85	0	0	197	0,4	2061	213	2977	7,24	5	20	1,63	6	514,3	20	13	16	25	5	23	-9	1,03	1	44	28	36	58	23	13	24	15	3	26031	5,05	51346	5	
2014-11-22T12:00:06	2	1024	10982	334,99	2	515208	38,76	4	255	1623,21			0,25	9	85	85	0	0	184	0,4	2061	212	2900	7,34	5	19	1,63	8	482,11	20	14	16	25	6	23	-8	1,03	1	48	28	37	39	22	13	24	16	3	26102	5,07	51136	4,98	
2014-11-22T13:00:06	2	1024	14346	335,87	2	515248	39,02	4	255	1654,54			0,25	9	85	85	0	0	184	0,4	2061	212	2616	7,45	5	11	1,26	8	471,09	20	15	16	25	6	24	-10	1,03	1	46	37	35	33	23	13	23	15	3	25376	4,93	51470	5,01	
2014-11-22T14:00:06	2	1024	12682	338,2	2	515328	39,13	4	255	1696,82			0,25	9	85	85	0	0	202	0,4	2061	211	2813	7,43	5	13	1,46	7	489,81	20	15	16	25	7	24	-14	1,02	1	51	32	42	34	20	13	24	15	3	26673	5,18	54850	5,34	
2014-11-22T15:00:06	1	1024	15023	337,96	2	515344	39,06	4	255	1678,64			0,25	9	85	85	0	0	190	0,4	2061	211	6588	7,53	4	20	1,65	8	1155,21	22	5	16	28	-12	25	-6	1,02	1,02	47	28	41	64	24	17	23	29	2	26112	5,07	49110	4,78	
2014-11-22T16:00:06	1	1024	14225	338,89	2	515424	39,01	4	255	1663,82			0,25	9	85	85	0	0	200	0,4	2062	210	7059	7,62	4	20	2,09	8	1132,62	22	5	16	29	-12	26	-6	1,02	1,01	58	28	37	51	25	17	23	28	2	26817	5,2	56825	5,53	
2014-11-22T17:00:06	1	1024	16383	339,44	2	515448	39,08	4	255	1667,57			0,25	9	85	85	0	0	195	0,4	2062	210	6718	7,64	4	20	1,85	8	1091,22	22	6	16	28	-12	26	-12	1,02	1,01	46	26	38	54	24	17	23	28	2	25869	5,02	53196	5,18	
2014-11-22T18:00:06	1	1024	12787	339,47	2	515448	39,14	4	255	1672,99			0,25	9	85	85	0	0	196	0,4	2062	209	6692	7,65	4	15	1,83	8	1104,24	22	7	16	28	-10	27	-4	1,02	1,01	45	25	32	55	24	16	20	28	2	25031	4,86	50000	4,87	
2014-11-22T19:00:06	1	1024	16383	338,94	2	515472	40,27	0	255	1612,68			0,25	10	85	85	0	0	178	0,4	2062	209	5334	8,81	6	17	1,18	9	1022,7	22	8	16	28	-10	26	-7	1,02	1,01	51	26	37	62	24	17	22	31	2	22332	4,33	43529	4,24	
2014-11-22T20:00:07	1	1024	10815	241,7	1,43	515448	38,82	4	255	1612,1			0,25	9	85	85	0	0	221	0,4	2062	208	6159	7,69	4	19	2,06	8	1168,32	22	8	16	28	-9	28	-6	1,03	1,01	51	26	33	62	24	16	21	29	2	25606	4,97	49069	4,77	
2014-11-22T21:00:30	1	1024	13738	339,34	2	515448	38,91	4	255	1634,76			0,25	9	85	85	0	0	170	0,4	2062	207	7667	7,85	4	18	1,71	9	1282,06	23	5	15	33	-20	28	-17	1,03	1,03	65	19	24	37	26	11	17	21	2	26196	5,08	47611	4,63	
2014-11-22T22:00:06	1	1024	15834	338,7	2	515424	38,79	4	255	1625,15			0,25	9	85	85	0	0	186	0,4	2062	207	7496	7,79	4	19	1,83	9	1342,69	23	6	16	33	-19	29	-17	1,03	1,03	75	16	25	37	26	11	18	21	2	26350	5,11	50267	4,89	
2014-11-22T23:09:06	1	1024	13782	337,07	2	515352	38,56	4	255	1588,23			0,25	9	85	85	0	0	189	0,4	2061	206	7519	7,86	4	16	1,72	9	1371,7	23	6	16	33	-18	30	-19	1,03	1,03	83	18	24	41	27	12	17	21	2	26073	5,06	48671	4,74	
2014-11-23T00:00:06	1	1024	14239	338,92	2	515328	38,67	4	255	1612,01			0,25	9	85	85	0	0	197	0,4	2061	206	7529	7,9	4	41	2,03	9	1314,06	23	6	16	33	-18	30	-19	1,03	1,03	91	17	25	31	29	12	17	20	2	26315	5,11	52765	5,14	
2014-11-23T01:00:06	1	1024	14706	339,77	2	515272	38,7	4	255	1617,23			0,25	9	85	85	0	0	211	0,4	2061	205	7257	7,92	4	18	1,63	9	1411,5	24	6	16	36	-21	31	-20	1,03	1,03	93	32	18	43	31	14	13	20	2	26261	5,1	50928	4,96	
2014-11-23T02:00:06	3	1024	13369	340,09	2	515240	38,69	4	255	1616,11			0,25	9	85	85	0	0	205	0,4	2061	205	2423	7,89	5	22	1,4	8	414,46	20	22	16	25	14	31	-10	1,07	1,01	46	31	39	61	23	14	23	18	4	28874	5,6	57810	5,63	
2014-11-23T03:00:06	3	1024	12694	340,15	2	515224	38,77	4	255	1642,41			0,25	9	85	85	0	0	207	0,4	2061	204	2497	7,83	6	15	1,32	7	418,32	20	23	16	25	15	32	-13	1,06	1,01	51	26	37	43	26	14	24	18	4	29172	5,66	58770	5,72	
2014-11-23T03:18:06	0	1024	15977	340,26	2	515216	43,2	9	255	1573,21			0,25	10	85	85	0	0	67	0,4	2061																										0	0	0	0	0	
2014-11-23T04:00:06	3	1024	14780	342,16	2	515200	38,94	4	255	1671,55			0,25	9	85	85	0	0	195	0,4	2061	204	2515	7,87	5	20	1,69	7	439,63	20	23	16	25	15	33	-11	1,07	1,02	48	28	39	46	26	14	24	19	4	29964	5,82	64281	6,26	
2014-11-23T05:00:06	2	1024	16295	343,33	2	515176	39,02	4	255	1690,9			0,25	9	85	85	0	0	197	0,4	2061	203	3936	7,91	5	16	1,22	8	699,78	32	-48	21	47	-65	-41	92	1,75	1,57	27	114	64	39	14	33	21	21	3	29342	5,7	58992	5,74	
2014-11-23T06:00:06	2	1024	16160	345,59	2	515176	39,16	4	255	1724,3			0,25	9	85	85	0	0	178	0,4	2061	202	4253	7,77	5	15	1,25	8	695,68	32	-48	21	47	-64	-41	95	1,69	1,65	25	103	54	38	13	32	20	21	3	30242	5,87	61484	5,99	
2014-11-23T07:00:06	2	1024	14834	343,79	2	515192	39,05	4	255	1716,57			0,25	9	85	85	0	0	217	0,4	2061	202	3052	7,58	5	25	1,77	8	403,59	29	-44	21	37	-52	-38	73	1,37	1,09	60	39	21	40	24	24	13	19	3	29806	5,79	56002	5,45	
2014-11-23T08:00:06	2	1024	15693	341,89	2	515216	38,92	4	255	1715,01			0,25	9	85	85	0	0	212	0,4	2061	201	3058	7,57	5	16	1,53	9	430,07	29	-43	20	38	-52	-39	76	1,18	1,11	58	34	19	34	22	23	12	19	3	29857	5,8	52342	5,1	
2014-11-23T09:00:06	2	1024	16383	342,29	2	515232	38,8	4	255	1702			0,25	9	85	85	0	0	204	0,4	2061	201	3124	7,54	5	13	1,39	8	473,87	30	-43	21	39	-46	-38	76	1	1,12	57	35	21	36	20	13	12	18	3	29931	5,81	52135	5,08	
2014-11-23T10:00:06	2	1024	14732	341,82	2	515264	38,68	4	255	1699,6			0,25	9	85	85	0	0	220	0,4	2061	200	4957	7,65	5	11	1,26	9	945,93	33	-46	21	48	-66	-38	-11	1,73	1,61	24	51	56	36	14	28	16	21	3	32641	6,33	62438	6,08	
